ACCOUNT_NUMBER,MPXN,FUEL_TYPE,METER_SERIAL_NUMBER,METER_TYPE,METER_STATUS,EFFECTIVE_FROM,EFFECTIVE_TO,IS_CURRENT
6000037495,1984175985469,Electricity,MTR78377178,Traditional,Active,2023-11-02,9999-12-31,True
6000031149,9435256068659,Electricity,MTR35776778,Smart,Active,2024-01-26,9999-12-31,True
6000047918,4912917031617,Electricity,MTR19794958,Traditional,Active,2023-01-03,9999-12-31,True
6000007004,6947848684014,Electricity,MTR11465796,Smart,Active,2025-01-07,9999-12-31,True
6000049216,4419896709356,Electricity,MTR42506287,Smart,Active,2024-01-03,9999-12-31,True
6000034494,4047877448118,Electricity,MTR95945957,Traditional,Active,2023-12-09,9999-12-31,True
6000033270,2056279591403,Electricity,MTR59696283,Traditional,Active,2024-02-05,2025-08-03,False
6000033270,2056279591403,Electricity,MTR59696283,Smart,Active,2025-08-03,9999-12-31,True
6000003233,8061081783306,Electricity,MTR74483829,Traditional,Active,2026-01-22,9999-12-31,True
6000040566,7254158909515,Electricity,MTR74679187,Smart,Active,2024-08-30,9999-12-31,True
6000033053,1079963662535,Electricity,MTR96156017,Traditional,Active,2023-09-09,2025-02-17,False
6000033053,1079963662535,Electricity,MTR96156017,Smart,Active,2025-02-17,2025-11-22,False
6000033053,1079963662535,Electricity,MTR96156017,Smart,Faulty,2025-11-22,2026-01-17,False
6000033053,1079963662535,Electricity,MTR96156017,Smart,Active (Replaced),2026-01-17,9999-12-31,True
6000016441,6268455207855,Electricity,MTR56432309,Smart,Active,2025-10-26,9999-12-31,True
6000032226,7131136118085,Electricity,MTR33650856,Smart,Active,2023-04-15,9999-12-31,True
6000010156,1378119452990,Electricity,MTR32797076,Traditional,Active,2026-07-12,9999-12-31,True
6000000111,3752079739956,Electricity,MTR13515963,Smart,Active,2025-05-10,9999-12-31,True
6000031202,2480930734742,Electricity,MTR74729291,Traditional,Active,2023-01-12,9999-12-31,True
6000001065,5060375474871,Electricity,MTR14314497,Traditional,Active,2025-11-10,2026-01-18,False
6000001065,5060375474871,Electricity,MTR14314497,Smart,Active,2026-01-18,9999-12-31,True
6000004051,1359723099513,Electricity,MTR90727505,Traditional,Active,2025-02-20,2026-02-22,False
6000004051,1359723099513,Electricity,MTR90727505,Smart,Active,2026-02-22,9999-12-31,True
6000026510,5743221576541,Electricity,MTR26526251,Traditional,Active,2024-06-25,2024-10-10,False
6000026510,5743221576541,Electricity,MTR26526251,Smart,Active,2024-10-10,9999-12-31,True
6000013738,5193907850716,Electricity,MTR69996924,Smart,Active,2023-05-17,9999-12-31,True
6000045600,7832869297308,Electricity,MTR92814686,Traditional,Active,2024-04-16,9999-12-31,True
6000004477,6617328970512,Electricity,MTR59607842,Traditional,Active,2022-08-17,9999-12-31,True
6000038510,8598318661215,Electricity,MTR25424547,Smart,Active,2025-04-19,9999-12-31,True
6000046772,4273841168591,Electricity,MTR96957255,Smart,Active,2026-02-09,9999-12-31,True
6000030563,8838205443579,Electricity,MTR13553081,Traditional,Active,2023-08-28,2025-05-16,False
6000030563,8838205443579,Electricity,MTR13553081,Smart,Active,2025-05-16,9999-12-31,True
6000013299,1945685592997,Electricity,MTR81084807,Smart,Active,2026-03-03,9999-12-31,True
6000044603,8976538887253,Electricity,MTR54961128,Traditional,Active,2026-06-15,9999-12-31,True
6000016045,4162409017522,Electricity,MTR52632473,Smart,Active,2026-04-14,9999-12-31,True
6000006937,5123458011677,Electricity,MTR88888583,Traditional,Active,2024-04-21,2024-12-07,False
6000006937,5123458011677,Electricity,MTR88888583,Smart,Active,2024-12-07,9999-12-31,True
6000047834,8109204305453,Electricity,MTR17408458,Smart,Active,2026-03-16,9999-12-31,True
6000043470,4954275515034,Electricity,MTR38447265,Smart,Active,2023-01-13,9999-12-31,True
6000035975,3402517625052,Electricity,MTR48022383,Smart,Active,2025-02-10,9999-12-31,True
6000024359,6133300221867,Electricity,MTR53772031,Traditional,Active,2023-12-27,9999-12-31,True
6000031915,7551303968552,Electricity,MTR20679670,Smart,Active,2024-09-27,9999-12-31,True
6000032777,6270275414330,Electricity,MTR63493889,Traditional,Active,2024-11-27,9999-12-31,True
6000021630,5990818737003,Electricity,MTR21636437,Traditional,Active,2023-07-22,9999-12-31,True
6000027985,5557060085524,Electricity,MTR27968664,Traditional,Active,2023-09-27,2025-10-28,False
6000027985,5557060085524,Electricity,MTR27968664,Smart,Active,2025-10-28,9999-12-31,True
6000044375,7913239893805,Electricity,MTR15833885,Traditional,Active,2026-03-10,9999-12-31,True
6000022425,7580172735884,Electricity,MTR13648526,Traditional,Active,2026-04-10,9999-12-31,True
6000024923,8747558492050,Electricity,MTR56930917,Traditional,Active,2025-01-17,9999-12-31,True
6000028512,8419862456009,Electricity,MTR35408941,Smart,Active,2025-12-20,9999-12-31,True
6000026165,9965737331898,Electricity,MTR32646618,Traditional,Active,2022-07-27,2025-05-20,False
6000026165,9965737331898,Electricity,MTR32646618,Smart,Active,2025-05-20,9999-12-31,True
6000011840,8343658391141,Electricity,MTR43761854,Smart,Active,2023-01-18,9999-12-31,True
6000036950,3189950721011,Electricity,MTR56624482,Smart,Active,2026-03-17,9999-12-31,True
6000039608,2577903952122,Electricity,MTR11867456,Smart,Active,2022-12-21,9999-12-31,True
6000027476,9000805588789,Electricity,MTR10044128,Traditional,Active,2025-12-22,2026-06-14,False
6000027476,9000805588789,Electricity,MTR10044128,Smart,Active,2026-06-14,9999-12-31,True
6000008392,9686211702433,Electricity,MTR32514485,Smart,Active,2025-06-27,9999-12-31,True
6000040783,6371160014226,Electricity,MTR25172195,Traditional,Active,2025-08-17,2025-08-28,False
6000040783,6371160014226,Electricity,MTR25172195,Smart,Active,2025-08-28,9999-12-31,True
6000024367,3973859688903,Electricity,MTR59069246,Smart,Active,2024-12-18,9999-12-31,True
6000012484,2613310324105,Electricity,MTR34647958,Traditional,Active,2024-08-31,9999-12-31,True
6000014662,5347990411416,Electricity,MTR61039645,Traditional,Active,2025-11-03,9999-12-31,True
6000040131,4606567305155,Electricity,MTR83100250,Smart,Active,2025-06-22,9999-12-31,True
6000044889,7008550077396,Electricity,MTR80891221,Smart,Active,2025-11-01,9999-12-31,True
6000040247,2700226700394,Electricity,MTR62469687,Smart,Active,2024-01-13,9999-12-31,True
6000037568,4874447617887,Electricity,MTR65041331,Traditional,Active,2025-01-10,9999-12-31,True
6000019027,7016353933893,Electricity,MTR74577699,Smart,Active,2025-10-22,9999-12-31,True
6000047693,8195735130603,Electricity,MTR13821842,Traditional,Active,2022-10-22,2024-09-20,False
6000047693,8195735130603,Electricity,MTR13821842,Smart,Active,2024-09-20,9999-12-31,True
6000033127,1831001200298,Electricity,MTR54097187,Traditional,Active,2025-07-21,2025-09-29,False
6000033127,1831001200298,Electricity,MTR54097187,Smart,Active,2025-09-29,9999-12-31,True
6000049335,5418690734482,Electricity,MTR38083606,Traditional,Active,2023-06-05,9999-12-31,True
6000026042,8652355017949,Electricity,MTR33554387,Smart,Active,2024-09-18,9999-12-31,True
6000007019,8475454848644,Electricity,MTR40099270,Traditional,Active,2026-02-24,9999-12-31,True
6000018935,4805648631298,Electricity,MTR93403337,Traditional,Active,2024-12-19,9999-12-31,True
6000001693,7227456357112,Electricity,MTR93074979,Traditional,Active,2024-03-05,2026-07-03,False
6000001693,7227456357112,Electricity,MTR93074979,Smart,Active,2026-07-03,9999-12-31,True
6000002481,6587940249049,Electricity,MTR56150529,Smart,Active,2022-09-17,9999-12-31,True
6000018997,2770726871811,Electricity,MTR63187998,Traditional,Active,2024-06-11,2024-12-29,False
6000018997,2770726871811,Electricity,MTR63187998,Smart,Active,2024-12-29,9999-12-31,True
6000014608,5857765465181,Electricity,MTR98993292,Smart,Active,2022-08-27,9999-12-31,True
6000002908,7198736833383,Electricity,MTR13983369,Smart,Active,2023-12-13,9999-12-31,True
6000014111,3501593656744,Electricity,MTR46750659,Smart,Active,2023-01-17,9999-12-31,True
6000042164,4380669082522,Electricity,MTR13854274,Traditional,Active,2025-12-31,2026-07-27,False
6000042164,4380669082522,Electricity,MTR13854274,Smart,Active,2026-07-27,9999-12-31,True
6000040016,3891462450178,Electricity,MTR69412807,Smart,Active,2026-02-12,9999-12-31,True
6000020773,3783788431289,Electricity,MTR68126482,Traditional,Active,2025-01-30,2025-07-13,False
6000020773,3783788431289,Electricity,MTR68126482,Smart,Active,2025-07-13,9999-12-31,True
6000036192,4749509628778,Electricity,MTR57791049,Smart,Active,2023-07-27,9999-12-31,True
6000044567,8897479611153,Electricity,MTR15221252,Traditional,Active,2024-10-02,9999-12-31,True
6000010815,9788211472065,Electricity,MTR76356692,Smart,Active,2023-05-21,9999-12-31,True
6000045015,3827899277881,Electricity,MTR27315770,Traditional,Active,2024-03-30,9999-12-31,True
6000024544,4324326004039,Electricity,MTR83681568,Traditional,Active,2024-09-14,2025-05-02,False
6000024544,4324326004039,Electricity,MTR83681568,Smart,Active,2025-05-02,9999-12-31,True
6000011313,4820168624687,Electricity,MTR73740995,Smart,Active,2023-10-28,9999-12-31,True
6000004741,8640614920278,Electricity,MTR40056749,Traditional,Active,2023-01-27,9999-12-31,True
6000019741,3060758283310,Electricity,MTR26736117,Smart,Active,2024-03-14,9999-12-31,True
6000032599,3548949222790,Electricity,MTR48284137,Traditional,Active,2024-12-26,2025-03-21,False
6000032599,3548949222790,Electricity,MTR48284137,Smart,Active,2025-03-21,9999-12-31,True
6000001583,8085769339803,Electricity,MTR15074659,Traditional,Active,2025-12-10,9999-12-31,True
6000036182,2880274124175,Electricity,MTR34986276,Traditional,Active,2024-04-25,9999-12-31,True
6000024435,9390171976679,Electricity,MTR50186838,Smart,Active,2023-01-26,9999-12-31,True
6000038833,6775274315426,Electricity,MTR10843752,Smart,Active,2023-10-15,9999-12-31,True
6000014890,3488338082678,Electricity,MTR24706054,Smart,Active,2023-05-11,9999-12-31,True
6000001860,3171164075561,Electricity,MTR14399370,Traditional,Active,2023-03-27,9999-12-31,True
6000026880,1694094906084,Electricity,MTR19832778,Smart,Active,2024-01-15,9999-12-31,True
6000012251,6433175553096,Electricity,MTR95118022,Smart,Active,2023-05-10,9999-12-31,True
6000001916,4511467685910,Electricity,MTR70875565,Smart,Active,2025-08-31,9999-12-31,True
6000019902,9222841991517,Electricity,MTR67000895,Smart,Active,2025-05-18,9999-12-31,True
6000005656,9316826072185,Electricity,MTR45270445,Traditional,Active,2024-11-18,2026-03-25,False
6000005656,9316826072185,Electricity,MTR45270445,Smart,Active,2026-03-25,9999-12-31,True
6000016694,4430551092987,Electricity,MTR52121674,Smart,Active,2026-02-18,9999-12-31,True
6000047920,5280469080769,Electricity,MTR86973918,Smart,Active,2025-11-25,9999-12-31,True
6000049861,2718404538708,Electricity,MTR28230656,Traditional,Active,2023-08-07,2025-07-28,False
6000049861,2718404538708,Electricity,MTR28230656,Smart,Active,2025-07-28,9999-12-31,True
6000034347,5459831595485,Electricity,MTR48982771,Traditional,Active,2025-06-05,9999-12-31,True
6000033491,4649709448761,Electricity,MTR63216966,Traditional,Active,2025-07-28,2025-10-06,False
6000033491,4649709448761,Electricity,MTR63216966,Smart,Active,2025-10-06,9999-12-31,True
6000039784,7618544326105,Electricity,MTR94398121,Traditional,Active,2023-06-10,2026-07-04,False
6000039784,7618544326105,Electricity,MTR94398121,Smart,Active,2026-07-04,9999-12-31,True
6000020646,4775009050355,Electricity,MTR89007417,Traditional,Active,2024-08-08,9999-12-31,True
6000018276,3115295837290,Electricity,MTR87133071,Smart,Active,2026-02-04,9999-12-31,True
6000009064,8758313242973,Electricity,MTR56751694,Traditional,Active,2024-09-01,9999-12-31,True
6000049514,8470353304981,Electricity,MTR34960515,Traditional,Active,2022-07-27,2025-12-05,False
6000049514,8470353304981,Electricity,MTR34960515,Smart,Active,2025-12-05,9999-12-31,True
6000049419,8073186841521,Electricity,MTR21964139,Traditional,Active,2023-03-16,2024-09-16,False
6000049419,8073186841521,Electricity,MTR21964139,Traditional,Faulty,2024-09-16,2024-11-03,False
6000049419,8073186841521,Electricity,MTR21964139,Traditional,Active (Replaced),2024-11-03,9999-12-31,True
6000033195,9360650047896,Electricity,MTR17937031,Smart,Active,2026-03-30,9999-12-31,True
6000041948,9041234388658,Electricity,MTR32431414,Traditional,Active,2023-12-12,2025-12-14,False
6000041948,9041234388658,Electricity,MTR32431414,Smart,Active,2025-12-14,9999-12-31,True
6000039354,1969172835209,Electricity,MTR10140916,Traditional,Active,2024-11-19,9999-12-31,True
6000039596,9458312431089,Electricity,MTR72311798,Traditional,Active,2025-06-23,9999-12-31,True
6000043257,9816007291230,Electricity,MTR19119700,Traditional,Active,2024-08-10,2025-09-21,False
6000043257,9816007291230,Electricity,MTR19119700,Smart,Active,2025-09-21,9999-12-31,True
6000043294,9361961413340,Electricity,MTR49061718,Smart,Active,2026-02-25,9999-12-31,True
6000003267,1379377911110,Electricity,MTR24804280,Traditional,Active,2025-03-03,9999-12-31,True
6000023736,6832700720507,Electricity,MTR98990976,Traditional,Active,2023-09-20,2025-07-05,False
6000023736,6832700720507,Electricity,MTR98990976,Smart,Active,2025-07-05,9999-12-31,True
6000009720,6938069584386,Electricity,MTR82052421,Traditional,Active,2024-11-29,9999-12-31,True
6000013980,1995985266396,Electricity,MTR68017305,Traditional,Active,2022-08-25,2025-12-27,False
6000013980,1995985266396,Electricity,MTR68017305,Smart,Active,2025-12-27,9999-12-31,True
6000002164,2309805896246,Electricity,MTR75940408,Traditional,Active,2023-05-15,2025-10-31,False
6000002164,2309805896246,Electricity,MTR75940408,Smart,Active,2025-10-31,9999-12-31,True
6000048999,8438474762043,Electricity,MTR28486564,Traditional,Active,2026-04-06,2026-06-10,False
6000048999,8438474762043,Electricity,MTR28486564,Smart,Active,2026-06-10,9999-12-31,True
6000014155,7241657030315,Electricity,MTR39983856,Smart,Active,2025-05-10,9999-12-31,True
6000012491,6502576595333,Electricity,MTR19815101,Traditional,Active,2026-05-22,9999-12-31,True
6000024484,1216978615381,Electricity,MTR61945542,Traditional,Active,2022-07-27,2024-11-28,False
6000024484,1216978615381,Electricity,MTR61945542,Smart,Active,2024-11-28,9999-12-31,True
6000000295,8731975379690,Electricity,MTR97114268,Smart,Active,2024-06-27,9999-12-31,True
6000042281,4532499750006,Electricity,MTR90963256,Smart,Active,2025-08-17,9999-12-31,True
6000016173,4957222260989,Electricity,MTR96125018,Traditional,Active,2023-08-29,9999-12-31,True
6000006716,6431559665458,Electricity,MTR75236159,Traditional,Active,2023-12-08,9999-12-31,True
6000004802,2433658231756,Electricity,MTR67109388,Traditional,Active,2024-02-24,2026-06-16,False
6000004802,2433658231756,Electricity,MTR67109388,Smart,Active,2026-06-16,9999-12-31,True
6000009063,1623880407248,Electricity,MTR87937237,Traditional,Active,2025-03-02,2026-07-08,False
6000009063,1623880407248,Electricity,MTR87937237,Smart,Active,2026-07-08,9999-12-31,True
6000005405,9164925137169,Electricity,MTR73575695,Traditional,Active,2023-11-19,2025-11-16,False
6000005405,9164925137169,Electricity,MTR73575695,Smart,Active,2025-11-16,9999-12-31,True
6000002144,5947234580601,Electricity,MTR26500094,Smart,Active,2025-12-21,9999-12-31,True
6000029036,7034285275408,Electricity,MTR50000671,Traditional,Active,2024-12-30,2026-07-22,False
6000029036,7034285275408,Electricity,MTR50000671,Smart,Active,2026-07-22,9999-12-31,True
6000020987,4079684854630,Electricity,MTR24169361,Smart,Active,2023-05-07,9999-12-31,True
6000019533,5137266401544,Electricity,MTR66417979,Traditional,Active,2025-04-18,9999-12-31,True
6000014418,9069043348778,Electricity,MTR61790397,Traditional,Active,2023-02-24,2025-03-07,False
6000014418,9069043348778,Electricity,MTR61790397,Smart,Active,2025-03-07,9999-12-31,True
6000006009,6829101620463,Electricity,MTR69655289,Traditional,Active,2025-06-08,9999-12-31,True
6000010743,8544643089310,Electricity,MTR65475250,Traditional,Active,2025-06-25,9999-12-31,True
6000042051,6437258221006,Electricity,MTR16172453,Traditional,Active,2026-02-07,9999-12-31,True
6000015121,2999599101764,Electricity,MTR33474994,Smart,Active,2023-12-28,9999-12-31,True
6000014842,4341196745654,Electricity,MTR84741938,Smart,Active,2024-05-02,9999-12-31,True
6000040188,4097993519615,Electricity,MTR12077205,Traditional,Active,2025-02-17,9999-12-31,True
6000042544,4005230116860,Electricity,MTR50576936,Traditional,Active,2026-02-01,2026-03-10,False
6000042544,4005230116860,Electricity,MTR50576936,Smart,Active,2026-03-10,9999-12-31,True
6000016150,1033769109294,Electricity,MTR31581831,Smart,Active,2025-07-12,9999-12-31,True
6000016236,5073140807765,Electricity,MTR94385662,Traditional,Active,2025-11-17,2026-06-11,False
6000016236,5073140807765,Electricity,MTR94385662,Smart,Active,2026-06-11,9999-12-31,True
6000011178,9914285120771,Electricity,MTR43217592,Traditional,Active,2025-04-03,9999-12-31,True
6000038413,5237403304158,Electricity,MTR77361877,Traditional,Active,2024-11-13,2025-05-27,False
6000038413,5237403304158,Electricity,MTR77361877,Smart,Active,2025-05-27,9999-12-31,True
6000002507,6586093910677,Electricity,MTR32395346,Traditional,Active,2025-11-07,2026-07-21,False
6000002507,6586093910677,Electricity,MTR32395346,Smart,Active,2026-07-21,9999-12-31,True
6000016811,6546134742968,Electricity,MTR63701691,Smart,Active,2025-12-25,9999-12-31,True
6000023525,6940789626408,Electricity,MTR78503440,Traditional,Active,2022-12-23,9999-12-31,True
6000013231,6703641184350,Electricity,MTR34573525,Traditional,Active,2023-03-02,2024-10-03,False
6000013231,6703641184350,Electricity,MTR34573525,Smart,Active,2024-10-03,9999-12-31,True
6000018124,4688449846796,Electricity,MTR41734503,Smart,Active,2026-04-01,9999-12-31,True
6000033313,9304615752394,Electricity,MTR39395400,Smart,Active,2025-02-16,9999-12-31,True
