CALL_ID,ACCOUNT_NUMBER,CALL_DATE,CALL_DIRECTION,CALL_REASON,RELATED_COMPLAINT_ID,OUTCOME,AGENT_TEAM,CALL_DURATION_MINS
21554,6000013533,2025-02-28,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,10
21555,6000026988,2025-02-28,Inbound,Payment / Direct Debit,23334.0,Escalated to Complaint,Collections,5
21556,6000018065,2025-02-28,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
21557,6000043846,2025-02-28,Inbound,Payment / Direct Debit,19230.0,Escalated to Complaint,Collections,5
21558,6000009001,2025-02-28,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,14
21559,6000044162,2025-02-28,Inbound,Payment / Direct Debit,19732.0,Escalated to Complaint,Collections,14
21560,6000001980,2025-02-28,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,7
21561,6000040400,2025-02-28,Outbound,Debt / Collections,,No Answer,Collections,7
21562,6000043041,2025-02-28,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,5
21563,6000038033,2025-02-28,Outbound,Debt / Collections,,No Answer,Collections,23
21564,6000013265,2025-02-28,Inbound,Service - General,32898.0,Escalated to Complaint,Customer Service,5
21565,6000040848,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
21566,6000001105,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
21567,6000036553,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,9
21568,6000036164,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,10
21569,6000006557,2025-03-01,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,7
21570,6000046379,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
21571,6000006166,2025-03-01,Inbound,Payment / Direct Debit,41236.0,Escalated to Complaint,Collections,3
21572,6000003444,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
21573,6000010216,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,19
21574,6000030765,2025-03-01,Inbound,Service - General,37806.0,Escalated to Complaint,Customer Service,19
21575,6000025477,2025-03-01,Inbound,Service - General,,Follow-up Required,Customer Service,23
21576,6000016032,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
21577,6000023850,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,14
21578,6000006019,2025-03-01,Inbound,Service - General,7141.0,Escalated to Complaint,Customer Service,19
21579,6000000552,2025-03-01,Inbound,Payment / Direct Debit,19152.0,Escalated to Complaint,Collections,11
21580,6000027933,2025-03-01,Inbound,Service - General,24390.0,Escalated to Complaint,Customer Service,20
21581,6000037596,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,16
21582,6000017899,2025-03-01,Inbound,Service - General,4210.0,Escalated to Complaint,Customer Service,13
21583,6000005751,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,6
21584,6000031982,2025-03-01,Inbound,Service - General,35600.0,Escalated to Complaint,Customer Service,15
21585,6000008096,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
21586,6000010329,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,16
21587,6000024497,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
21588,6000021265,2025-03-01,Inbound,Debt / Collections,9660.0,Escalated to Complaint,Collections,11
21589,6000022442,2025-03-01,Inbound,Payment / Direct Debit,36223.0,Escalated to Complaint,Collections,16
21590,6000039432,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
21591,6000001622,2025-03-01,Inbound,Billing - Estimated Read,18448.0,Escalated to Complaint,Billing,2
21592,6000031050,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,18
21593,6000021965,2025-03-01,Inbound,Service - General,,Information Provided,Customer Service,3
21594,6000034107,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
21595,6000006312,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
21596,6000016082,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,8
21597,6000041217,2025-03-01,Inbound,Service - General,,Follow-up Required,Customer Service,15
21598,6000030376,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
21599,6000024727,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,18
21600,6000030676,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,23
21601,6000048640,2025-03-01,Inbound,Service - General,,Information Provided,Customer Service,9
21602,6000008990,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,2
21603,6000001011,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,22
21604,6000020898,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,10
21605,6000048777,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
21606,6000005956,2025-03-01,Inbound,Service - General,19047.0,Escalated to Complaint,Customer Service,16
21607,6000000771,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
21608,6000044613,2025-03-01,Inbound,Billing - Estimated Read,34937.0,Escalated to Complaint,Billing,17
21609,6000000216,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
21610,6000044101,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
21611,6000020156,2025-03-01,Inbound,Billing - Estimated Read,41628.0,Escalated to Complaint,Billing,19
21612,6000048277,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,16
21613,6000021480,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,4
21614,6000047737,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,10
21615,6000037429,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,14
21616,6000006166,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
21617,6000001946,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,21
21618,6000032575,2025-03-01,Inbound,Service - General,10950.0,Escalated to Complaint,Customer Service,18
21619,6000045625,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,16
21620,6000024680,2025-03-01,Inbound,Payment / Direct Debit,783.0,Escalated to Complaint,Collections,21
21621,6000039099,2025-03-01,Inbound,Service - General,,Information Provided,Customer Service,4
21622,6000005774,2025-03-01,Inbound,Billing - Estimated Read,37350.0,Escalated to Complaint,Billing,14
21623,6000021781,2025-03-01,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,12
21624,6000029831,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,11
21625,6000026271,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
21626,6000042595,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,24
21627,6000009648,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,13
21628,6000021550,2025-03-01,Inbound,Service - General,15758.0,Escalated to Complaint,Customer Service,12
21629,6000026135,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,2
21630,6000017655,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,4
21631,6000014774,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
21632,6000027790,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,13
21633,6000014420,2025-03-01,Inbound,Service - General,34093.0,Escalated to Complaint,Customer Service,23
21634,6000016612,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
21635,6000036654,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,21
21636,6000009462,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,23
21637,6000006401,2025-03-01,Inbound,Service - General,36702.0,Escalated to Complaint,Customer Service,4
21638,6000015922,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,9
21639,6000018977,2025-03-01,Inbound,Service - General,4656.0,Escalated to Complaint,Customer Service,17
21640,6000041134,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,9
21641,6000002628,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,3
21642,6000022889,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
21643,6000018955,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,12
21644,6000032990,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,9
21645,6000046991,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,18
21646,6000017772,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,11
21647,6000029525,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,15
21648,6000022881,2025-03-01,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,14
21649,6000000558,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,24
21650,6000024670,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
21651,6000042826,2025-03-01,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,9
21652,6000039517,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,13
21653,6000000914,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,7
21654,6000008232,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,18
21655,6000043953,2025-03-01,Inbound,Service - General,,Follow-up Required,Customer Service,21
21656,6000000073,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,22
21657,6000048132,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
21658,6000017654,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
21659,6000033732,2025-03-01,Inbound,Payment / Direct Debit,3866.0,Escalated to Complaint,Collections,18
21660,6000011688,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,6
21661,6000037550,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,11
21662,6000026589,2025-03-01,Inbound,Service - General,35262.0,Escalated to Complaint,Customer Service,9
21663,6000000948,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,12
21664,6000033133,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,4
21665,6000033417,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,23
21666,6000029445,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,7
21667,6000009741,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,5
21668,6000030294,2025-03-01,Inbound,Service - General,28903.0,Escalated to Complaint,Customer Service,11
21669,6000045383,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,14
21670,6000001247,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
21671,6000031187,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,9
21672,6000012324,2025-03-01,Inbound,Payment / Direct Debit,35900.0,Escalated to Complaint,Collections,16
21673,6000034393,2025-03-01,Inbound,Debt / Collections,10542.0,Escalated to Complaint,Collections,13
21674,6000023276,2025-03-01,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,7
21675,6000006574,2025-03-01,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,9
21676,6000049338,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
21677,6000036913,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,19
21678,6000035302,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,19
21679,6000010306,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,21
21680,6000016296,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,19
21681,6000001371,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,4
21682,6000046938,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,10
21683,6000043807,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
21684,6000046950,2025-03-01,Inbound,Service - General,,Resolved,Customer Service,10
21685,6000049126,2025-03-01,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,2
21686,6000010074,2025-03-01,Inbound,Payment / Direct Debit,19286.0,Escalated to Complaint,Collections,24
21687,6000010507,2025-03-01,Inbound,Payment / Direct Debit,9713.0,Escalated to Complaint,Collections,22
21688,6000043192,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,11
21689,6000027745,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,22
21690,6000014836,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,23
21691,6000049468,2025-03-01,Inbound,Service - General,,Information Provided,Customer Service,6
21692,6000022924,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,24
21693,6000027576,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,10
21694,6000038454,2025-03-01,Inbound,Service - General,,Information Provided,Customer Service,5
21695,6000024293,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
21696,6000011864,2025-03-01,Outbound,Debt / Collections,,Left Voicemail,Collections,15
21697,6000049757,2025-03-01,Inbound,Service - General,26.0,Escalated to Complaint,Customer Service,16
21698,6000048116,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,13
21699,6000023394,2025-03-01,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
21700,6000019059,2025-03-01,Inbound,Payment / Direct Debit,3252.0,Escalated to Complaint,Collections,10
21701,6000027561,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
21702,6000031333,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,2
21703,6000048668,2025-03-01,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,23
21704,6000029046,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,11
21705,6000027170,2025-03-01,Outbound,Debt / Collections,,No Answer,Collections,11
21706,6000038966,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,14
21707,6000035530,2025-03-01,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,21
21708,6000021864,2025-03-02,Inbound,Service - General,5677.0,Escalated to Complaint,Customer Service,19
21709,6000047477,2025-03-02,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
21710,6000018785,2025-03-02,Outbound,Debt / Collections,,Left Voicemail,Collections,20
21711,6000029540,2025-03-02,Inbound,Service - General,,Follow-up Required,Customer Service,22
21712,6000037000,2025-03-02,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
21713,6000008972,2025-03-02,Outbound,Debt / Collections,,No Answer,Collections,14
21714,6000016506,2025-03-02,Outbound,Debt / Collections,,No Answer,Collections,16
21715,6000021524,2025-03-02,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
21716,6000039155,2025-03-02,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,11
21717,6000008665,2025-03-02,Inbound,Debt / Collections,19010.0,Escalated to Complaint,Collections,13
21718,6000003183,2025-03-02,Inbound,Payment / Direct Debit,7773.0,Escalated to Complaint,Collections,22
21719,6000044243,2025-03-02,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,16
21720,6000010641,2025-03-02,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
21721,6000037565,2025-03-02,Inbound,Service - General,42047.0,Escalated to Complaint,Customer Service,6
21722,6000040458,2025-03-02,Inbound,Debt / Collections,21550.0,Escalated to Complaint,Collections,18
21723,6000049685,2025-03-02,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
21724,6000003816,2025-03-02,Outbound,Debt / Collections,,No Answer,Collections,8
21725,6000049229,2025-03-02,Inbound,Debt / Collections,984.0,Escalated to Complaint,Collections,16
21726,6000033959,2025-03-02,Outbound,Debt / Collections,,Left Voicemail,Collections,12
21727,6000016296,2025-03-02,Inbound,Service - General,,Information Provided,Customer Service,2
21728,6000009920,2025-03-02,Outbound,Debt / Collections,,No Answer,Collections,4
21729,6000033277,2025-03-02,Inbound,Service - General,19234.0,Escalated to Complaint,Customer Service,19
21730,6000028771,2025-03-02,Outbound,Debt / Collections,,No Answer,Collections,23
21731,6000000084,2025-03-02,Outbound,Debt / Collections,,No Answer,Collections,21
