CONTRACT_ID,ACCOUNT_NUMBER,MPXN,FUEL_TYPE,TARIFF_NAME,CONTRACT_TYPE,CONTRACT_START_DATE,CONTRACT_END_DATE,RENEWAL_NUMBER,DAYS_TO_EXPIRY_AT_ASOF,EXIT_FEE_APPLICABLE,ACQUISITION_CHANNEL,STATUS
6000011362-E-1,6000011362,8338861561665,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000016740-E-1,6000016740,6927291512226,Electricity,StandardVariable,Fixed 12M,2025-09-28,2026-09-23,1,49,False,Broker,Active
6000008628-E-1,6000008628,8240941484327,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000010752-E-4,6000010752,3210551233353,Electricity,EcoVariable,Fixed 12M,2026-02-26,2027-02-21,4,200,False,Price Comparison Site,Active
6000006215-E-1,6000006215,3350030340444,Electricity,DualSaver 18,Fixed 12M,2026-01-14,2027-01-09,1,157,False,Broker,Active
6000017620-E-2,6000017620,6935093975530,Electricity,FixSecure 24,Fixed 12M,2026-07-12,2027-07-07,2,336,False,Price Comparison Site,Active
6000009882-E-1,6000009882,4405029971432,Electricity,PriceCapTracker,Fixed 12M,2025-09-01,2026-08-27,1,22,True,In-Store,Ended
6000024759-E-1,6000024759,9441439737778,Electricity,FixSecure 24,Fixed 12M,2025-09-20,2026-09-15,1,41,True,Web,Ended
6000018838-E-1,6000018838,2705729179081,Electricity,FixSecure 12,Fixed 24M,2025-12-24,2027-12-14,1,496,True,Telesales,Active
6000002324-E-4,6000002324,9692510061246,Electricity,StandardVariable,Fixed 12M,2025-08-12,2026-08-07,4,2,False,Renewal Auto,Ended
6000018227-E-2,6000018227,4022574431012,Electricity,StandardVariable,Fixed 24M,2025-11-13,2027-11-03,2,455,True,Web,Ended
6000017371-E-1,6000017371,2948285837131,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000003360-E-1,6000003360,1804851440793,Electricity,GreenFix 12,Fixed 24M,2025-11-14,2027-11-04,1,456,True,Price Comparison Site,Active
6000023696-E-1,6000023696,8806429556859,Electricity,FixSecure 24,Fixed 12M,2025-09-07,2026-09-02,1,28,False,Web,Active
6000020687-E-4,6000020687,1138071442562,Electricity,StandardVariable,Fixed 12M,2025-09-11,2026-09-06,4,32,True,Web,Ended
6000021359-E-1,6000021359,4091467910088,Electricity,DualSaver 18,Fixed 24M,2025-11-03,2027-10-24,1,445,False,Price Comparison Site,Ended
6000005565-E-4,6000005565,2809868620440,Electricity,DualSaver 18,Fixed 12M,2026-03-15,2027-03-10,4,217,True,In-Store,Active
6000017881-E-3,6000017881,3361466706956,Electricity,PriceCapTracker,Fixed 12M,2026-01-25,2027-01-20,3,168,True,Web,Active
6000008533-E-1,6000008533,2676476610762,Electricity,EcoVariable,Fixed 24M,2026-02-04,2028-01-25,1,538,True,Web,Ended
6000003887-E-3,6000003887,8321817148937,Electricity,DualSaver 18,Fixed 12M,2026-01-20,2027-01-15,3,163,False,Price Comparison Site,Ended
6000021652-E-2,6000021652,3306570077292,Electricity,StandardVariable,Fixed 12M,2026-02-24,2027-02-19,2,198,True,Telesales,Active
6000007798-E-1,6000007798,6659743451038,Electricity,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Ended
6000002571-E-5,6000002571,7323164705650,Electricity,StandardVariable,Fixed 12M,2026-07-10,2027-07-05,5,334,False,Renewal Auto,Ended
6000014858-E-1,6000014858,3429978851101,Electricity,GreenFix 12,Fixed 24M,2024-09-27,2026-09-17,1,43,True,Telesales,Active
6000018546-E-2,6000018546,3094483254981,Electricity,FixSecure 12,Fixed 24M,2025-04-03,2027-03-24,2,231,False,Price Comparison Site,Ended
6000020812-E-1,6000020812,7571076846306,Electricity,GreenFix 12,Fixed 12M,2026-06-11,2027-06-06,1,305,True,Web,Ended
6000024419-E-1,6000024419,4428049595785,Electricity,EcoVariable,Fixed 24M,2025-10-22,2027-10-12,1,433,True,Web,Active
6000021813-E-1,6000021813,7261124503559,Electricity,FixSecure 24,Fixed 12M,2026-04-18,2027-04-13,1,251,True,Price Comparison Site,Ended
6000021526-E-1,6000021526,3815995994560,Electricity,FixSecure 12,Fixed 12M,2025-12-24,2026-12-19,1,136,True,Web,Ended
6000024268-E-1,6000024268,9054665837237,Electricity,GreenFix 12,Fixed 12M,2026-01-10,2027-01-05,1,153,False,Renewal Auto,Active
6000008297-E-2,6000008297,7401478863413,Electricity,DualSaver 18,Fixed 24M,2025-06-14,2027-06-04,2,303,False,Web,Ended
6000004285-E-3,6000004285,4647420282137,Electricity,GreenFix 12,Fixed 12M,2025-12-12,2026-12-07,3,124,False,Price Comparison Site,Active
6000017010-E-4,6000017010,2946863611907,Electricity,GreenFix 12,Fixed 12M,2026-01-14,2027-01-09,4,157,True,Web,Active
6000000677-E-3,6000000677,8227895270085,Electricity,StandardVariable,Fixed 12M,2026-01-19,2027-01-14,3,162,True,In-Store,Ended
6000024004-E-1,6000024004,9306022833596,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Ended
6000022531-E-2,6000022531,7180291055572,Electricity,PriceCapTracker,Fixed 24M,2025-04-09,2027-03-30,2,237,False,Renewal Auto,Active
6000010021-E-2,6000010021,9068514603403,Electricity,FixSecure 12,Fixed 24M,2025-09-22,2027-09-12,2,403,False,Web,Active
6000001921-E-2,6000001921,6475914432650,Electricity,FixSecure 24,Fixed 24M,2024-11-22,2026-11-12,2,99,True,In-Store,Ended
6000002015-E-1,6000002015,2579755993938,Electricity,FixSecure 24,Fixed 12M,2025-09-30,2026-09-25,1,51,True,Web,Ended
6000018001-E-1,6000018001,6348528979469,Electricity,GreenFix 12,Fixed 12M,2026-04-02,2027-03-28,1,235,False,Telesales,Active
6000005475-E-1,6000005475,1137109211643,Electricity,StandardVariable,Fixed 12M,2025-09-22,2026-09-17,1,43,True,Web,Active
6000016699-E-1,6000016699,3595797352462,Electricity,PriceCapTracker,Fixed 12M,2025-09-03,2026-08-29,1,24,True,In-Store,Ended
6000020526-E-1,6000020526,3621885292973,Electricity,StandardVariable,Fixed 24M,2025-06-23,2027-06-13,1,312,False,Price Comparison Site,Ended
6000018724-E-3,6000018724,8918524930238,Electricity,GreenFix 12,Fixed 12M,2025-10-16,2026-10-11,3,67,True,Telesales,Active
6000008701-E-3,6000008701,4613521338840,Electricity,FixSecure 12,Fixed 12M,2025-12-13,2026-12-08,3,125,True,Broker,Active
6000010800-E-2,6000010800,5031564399003,Electricity,FixSecure 24,Fixed 24M,2024-11-27,2026-11-17,2,104,True,Renewal Auto,Ended
6000003916-E-2,6000003916,6385287775951,Electricity,GreenFix 12,Fixed 24M,2025-02-03,2027-01-24,2,172,False,Web,Active
6000010187-E-2,6000010187,4120290302993,Electricity,PriceCapTracker,Fixed 24M,2025-06-03,2027-05-24,2,292,True,Web,Active
6000022322-E-1,6000022322,7468915612621,Electricity,EcoVariable,Fixed 24M,2024-10-07,2026-09-27,1,53,True,Web,Active
6000013439-E-1,6000013439,5236724557110,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000020375-E-3,6000020375,4736189758510,Electricity,DualSaver 18,Fixed 12M,2026-03-09,2027-03-04,3,211,True,Price Comparison Site,Ended
6000017949-E-4,6000017949,8850580084544,Electricity,GreenFix 12,Fixed 12M,2025-11-30,2026-11-25,4,112,True,Renewal Auto,Active
6000011626-E-1,6000011626,4001613924276,Electricity,FixSecure 24,Fixed 12M,2025-10-01,2026-09-26,1,52,True,Renewal Auto,Active
6000012635-E-1,6000012635,1957950323041,Electricity,FixSecure 24,Fixed 24M,2026-04-29,2028-04-18,1,622,True,In-Store,Active
6000015497-E-1,6000015497,9194421156084,Electricity,PriceCapTracker,Fixed 12M,2026-06-04,2027-05-30,1,298,True,In-Store,Active
6000001912-E-1,6000001912,7834742908114,Electricity,FixSecure 24,Fixed 24M,2025-11-09,2027-10-30,1,451,False,Price Comparison Site,Active
6000000491-E-4,6000000491,9540339804840,Electricity,PriceCapTracker,Fixed 12M,2026-02-18,2027-02-13,4,192,False,Web,Active
6000024329-E-1,6000024329,6893488665873,Electricity,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000003724-E-3,6000003724,5229772649964,Electricity,GreenFix 12,Fixed 12M,2025-12-05,2026-11-30,3,117,True,Web,Ended
6000016369-E-1,6000016369,9338153049029,Electricity,FixSecure 24,Fixed 24M,2026-04-12,2028-04-01,1,605,False,In-Store,Ended
6000024299-E-1,6000024299,8651737982438,Electricity,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Active
6000016894-E-4,6000016894,2194539854707,Electricity,FixSecure 24,Fixed 12M,2025-12-06,2026-12-01,4,118,False,Renewal Auto,Active
6000000101-E-4,6000000101,3621613403812,Electricity,EcoVariable,Fixed 12M,2025-10-27,2026-10-22,4,78,True,In-Store,Active
6000011615-E-2,6000011615,1225795585099,Electricity,GreenFix 12,Fixed 12M,2026-01-02,2026-12-28,2,145,True,Broker,Ended
6000009238-E-3,6000009238,1482667034590,Electricity,StandardVariable,Fixed 12M,2026-01-16,2027-01-11,3,159,False,Broker,Ended
6000015882-E-1,6000015882,9932104344669,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Ended
6000020060-E-2,6000020060,2137167513520,Electricity,GreenFix 12,Fixed 24M,2025-09-04,2027-08-25,2,385,True,Price Comparison Site,Active
6000004211-E-1,6000004211,7536925909726,Electricity,DualSaver 18,Fixed 12M,2026-01-09,2027-01-04,1,152,True,Renewal Auto,Ended
6000001493-E-1,6000001493,8355144540334,Electricity,FixSecure 24,Fixed 12M,2026-07-02,2027-06-27,1,326,True,Web,Active
6000014685-E-1,6000014685,4942629590416,Electricity,PriceCapTracker,Fixed 12M,2026-01-30,2027-01-25,1,173,True,Web,Ended
6000013051-E-1,6000013051,9827320853673,Electricity,FixSecure 12,Fixed 24M,2025-08-27,2027-08-17,1,377,False,Price Comparison Site,Active
6000011230-E-2,6000011230,3395366767947,Electricity,DualSaver 18,Fixed 24M,2025-02-28,2027-02-18,2,197,False,Price Comparison Site,Ended
6000012512-E-3,6000012512,5123291204962,Electricity,GreenFix 12,Fixed 12M,2025-10-22,2026-10-17,3,73,True,Telesales,Active
6000007796-E-2,6000007796,8150306713875,Electricity,FixSecure 24,Fixed 12M,2026-03-21,2027-03-16,2,223,True,In-Store,Active
6000012149-E-2,6000012149,3059521858493,Electricity,PriceCapTracker,Fixed 12M,2025-12-25,2026-12-20,2,137,True,Web,Active
6000018853-E-1,6000018853,3253658584911,Electricity,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Ended
6000010409-E-4,6000010409,9592199653520,Electricity,FixSecure 12,Fixed 12M,2025-08-31,2026-08-26,4,21,True,Price Comparison Site,Ended
6000002411-E-1,6000002411,3633542102343,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Ended
6000019460-E-2,6000019460,5083588539096,Electricity,FixSecure 12,Fixed 24M,2025-03-19,2027-03-09,2,216,True,Web,Active
6000020989-E-3,6000020989,8760248240746,Electricity,EcoVariable,Fixed 12M,2026-01-31,2027-01-26,3,174,True,Web,Ended
6000003596-E-2,6000003596,4478515353722,Electricity,FixSecure 12,Fixed 12M,2026-06-03,2027-05-29,2,297,False,Price Comparison Site,Active
6000011599-E-3,6000011599,8482889671901,Electricity,StandardVariable,Fixed 12M,2025-10-29,2026-10-24,3,80,True,Web,Active
6000005791-E-1,6000005791,3507076291857,Electricity,GreenFix 12,Fixed 12M,2026-05-14,2027-05-09,1,277,True,In-Store,Active
6000016839-E-2,6000016839,7350083550727,Electricity,GreenFix 12,Fixed 12M,2025-11-07,2026-11-02,2,89,False,Broker,Active
6000017145-E-1,6000017145,2617851546044,Electricity,PriceCapTracker,Fixed 12M,2026-05-14,2027-05-09,1,277,True,Broker,Active
6000009296-E-2,6000009296,4248835855505,Electricity,PriceCapTracker,Fixed 12M,2025-10-13,2026-10-08,2,64,True,Web,Ended
6000005934-E-1,6000005934,5615168136537,Electricity,FixSecure 12,Fixed 12M,2025-08-19,2026-08-14,1,9,True,In-Store,Ended
6000011487-E-1,6000011487,3199406624527,Electricity,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000020477-E-4,6000020477,8626747656266,Electricity,PriceCapTracker,Fixed 12M,2026-05-16,2027-05-11,4,279,True,Price Comparison Site,Active
6000014724-E-4,6000014724,6301449010716,Electricity,GreenFix 12,Fixed 12M,2026-02-01,2027-01-27,4,175,True,Telesales,Active
6000021283-E-2,6000021283,5014576585459,Electricity,PriceCapTracker,Fixed 24M,2025-10-14,2027-10-04,2,425,False,Web,Ended
6000000967-E-1,6000000967,2141670055709,Electricity,DualSaver 18,Fixed 24M,2026-02-03,2028-01-24,1,537,False,Broker,Ended
6000007756-E-1,6000007756,8431366172688,Electricity,FixSecure 24,Fixed 12M,2025-09-08,2026-09-03,1,29,True,Price Comparison Site,Active
6000009827-E-2,6000009827,1444196467905,Electricity,FixSecure 24,Fixed 24M,2026-07-09,2028-06-28,2,693,True,Telesales,Active
6000022867-E-3,6000022867,7939149252837,Electricity,EcoVariable,Fixed 12M,2025-08-20,2026-08-15,3,10,False,Web,Active
6000018983-E-2,6000018983,4103275370073,Electricity,StandardVariable,Fixed 24M,2026-07-01,2028-06-20,2,685,True,Price Comparison Site,Active
6000021354-E-1,6000021354,5422019772215,Electricity,GreenFix 12,Fixed 12M,2026-07-15,2027-07-10,1,339,True,Web,Active
6000009162-E-2,6000009162,1978840620279,Electricity,FixSecure 24,Fixed 24M,2024-09-28,2026-09-18,2,44,False,Broker,Active
6000009493-E-1,6000009493,7528705913593,Electricity,DualSaver 18,Fixed 24M,2025-10-31,2027-10-21,1,442,False,Web,Active
6000018258-E-2,6000018258,5169096350675,Electricity,DualSaver 18,Fixed 24M,2025-12-02,2027-11-22,2,474,True,Renewal Auto,Active
6000024320-E-2,6000024320,8199551622825,Electricity,GreenFix 12,Fixed 24M,2025-02-20,2027-02-10,2,189,True,Renewal Auto,Ended
6000000911-E-1,6000000911,5384704794652,Electricity,FixSecure 12,Fixed 12M,2025-11-24,2026-11-19,1,106,True,Web,Ended
6000017641-E-2,6000017641,5340155365915,Electricity,FixSecure 24,Fixed 24M,2024-10-17,2026-10-07,2,63,False,Renewal Auto,Ended
6000018175-E-1,6000018175,8426145448514,Electricity,EcoVariable,Fixed 12M,2026-02-24,2027-02-19,1,198,True,Price Comparison Site,Active
6000024926-E-3,6000024926,7833871872036,Electricity,FixSecure 24,Fixed 12M,2025-10-01,2026-09-26,3,52,True,Price Comparison Site,Active
6000015210-E-1,6000015210,4584049275984,Electricity,GreenFix 12,Fixed 12M,2025-08-21,2026-08-16,1,11,True,Price Comparison Site,Active
6000005359-E-3,6000005359,9504274850246,Electricity,FixSecure 12,Fixed 12M,2025-08-18,2026-08-13,3,8,True,Telesales,Active
6000004125-E-2,6000004125,9451053169427,Electricity,PriceCapTracker,Fixed 24M,2024-08-30,2026-08-20,2,15,False,In-Store,Active
6000002779-E-1,6000002779,8225375694865,Electricity,GreenFix 12,Fixed 24M,2026-01-27,2028-01-17,1,530,False,Web,Active
6000007337-E-4,6000007337,7458838972975,Electricity,FixSecure 12,Fixed 12M,2026-05-07,2027-05-02,4,270,True,Renewal Auto,Ended
6000024966-E-1,6000024966,3699798172605,Electricity,PriceCapTracker,Fixed 24M,2026-06-12,2028-06-01,1,666,True,Telesales,Active
6000002763-E-1,6000002763,4276099696731,Electricity,StandardVariable,Fixed 24M,2024-10-17,2026-10-07,1,63,True,Renewal Auto,Ended
6000004416-E-4,6000004416,1476530097661,Electricity,PriceCapTracker,Fixed 12M,2026-02-19,2027-02-14,4,193,True,Broker,Active
6000016296-E-1,6000016296,3893037771336,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Active
6000024239-E-2,6000024239,8433596708773,Electricity,PriceCapTracker,Fixed 24M,2025-09-17,2027-09-07,2,398,False,Price Comparison Site,Active
6000017389-E-1,6000017389,1549405426297,Electricity,FixSecure 12,Fixed 12M,2025-10-06,2026-10-01,1,57,True,Telesales,Active
6000005678-E-3,6000005678,5917213232633,Electricity,StandardVariable,Fixed 12M,2026-06-11,2027-06-06,3,305,False,Price Comparison Site,Active
6000008399-E-2,6000008399,8659435614407,Electricity,EcoVariable,Fixed 24M,2025-05-17,2027-05-07,2,275,False,Web,Active
6000009579-E-4,6000009579,3340847641036,Electricity,FixSecure 12,Fixed 12M,2026-02-03,2027-01-29,4,177,True,Web,Ended
6000023693-E-1,6000023693,2628324687765,Electricity,DualSaver 18,Fixed 24M,2026-02-19,2028-02-09,1,553,False,In-Store,Ended
6000007794-E-1,6000007794,6872542971917,Electricity,StandardVariable,Fixed 12M,2026-01-06,2027-01-01,1,149,True,Price Comparison Site,Active
6000013450-E-1,6000013450,8628834374652,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000011169-E-2,6000011169,4841948564752,Electricity,PriceCapTracker,Fixed 24M,2025-01-16,2027-01-06,2,154,True,Broker,Active
6000005081-E-2,6000005081,7314958704533,Electricity,DualSaver 18,Fixed 24M,2026-04-19,2028-04-08,2,612,True,Web,Ended
6000017293-E-3,6000017293,9223443587504,Electricity,FixSecure 24,Fixed 12M,2026-07-08,2027-07-03,3,332,True,Web,Active
6000017986-E-2,6000017986,3438200200489,Electricity,FixSecure 12,Fixed 24M,2025-04-08,2027-03-29,2,236,True,In-Store,Active
6000004613-E-1,6000004613,5460070780516,Electricity,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Ended
6000013200-E-1,6000013200,6692855683487,Electricity,GreenFix 12,Fixed 24M,2026-07-20,2028-07-09,1,704,False,Price Comparison Site,Active
6000002427-E-1,6000002427,3292965358540,Electricity,PriceCapTracker,Fixed 24M,2026-04-10,2028-03-30,1,603,True,Web,Ended
6000017928-E-3,6000017928,8885121064035,Electricity,FixSecure 12,Fixed 12M,2026-07-14,2027-07-09,3,338,False,Price Comparison Site,Ended
6000009844-E-1,6000009844,5658286093809,Electricity,FixSecure 12,Fixed 12M,2026-03-13,2027-03-08,1,215,True,Web,Ended
6000006776-E-1,6000006776,8017829495566,Electricity,PriceCapTracker,Fixed 12M,2025-09-13,2026-09-08,1,34,True,Telesales,Active
6000006058-E-4,6000006058,1599522851320,Electricity,DualSaver 18,Fixed 12M,2025-10-28,2026-10-23,4,79,True,Renewal Auto,Active
6000023604-E-1,6000023604,8036413969094,Electricity,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Active
6000024981-E-2,6000024981,3867876008014,Electricity,EcoVariable,Fixed 12M,2026-05-03,2027-04-28,2,266,True,Renewal Auto,Active
6000005818-E-1,6000005818,2489272623612,Electricity,PriceCapTracker,Fixed 12M,2026-07-25,2027-07-20,1,349,False,Web,Active
6000005605-E-1,6000005605,7968744620864,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000002350-E-1,6000002350,9047581913995,Electricity,PriceCapTracker,Fixed 12M,2026-01-27,2027-01-22,1,170,True,Renewal Auto,Active
6000005786-E-4,6000005786,6151092625526,Electricity,PriceCapTracker,Fixed 12M,2026-02-13,2027-02-08,4,187,True,Renewal Auto,Active
6000007791-E-2,6000007791,1754886287551,Electricity,FixSecure 12,Fixed 12M,2026-03-27,2027-03-22,2,229,True,Web,Ended
6000013658-E-4,6000013658,3626191514312,Electricity,PriceCapTracker,Fixed 12M,2025-08-18,2026-08-13,4,8,True,Price Comparison Site,Ended
6000018919-E-1,6000018919,3129691385064,Electricity,GreenFix 12,Fixed 12M,2025-10-13,2026-10-08,1,64,False,In-Store,Active
6000006158-E-1,6000006158,8707497998269,Electricity,FixSecure 24,Fixed 12M,2025-10-02,2026-09-27,1,53,True,Web,Active
6000015660-E-1,6000015660,5901157937498,Electricity,StandardVariable,Fixed 12M,2025-09-21,2026-09-16,1,42,True,Renewal Auto,Ended
6000002156-E-1,6000002156,8962591060191,Electricity,StandardVariable,Fixed 24M,2026-06-29,2028-06-18,1,683,False,Telesales,Active
6000015818-E-4,6000015818,4880475556243,Electricity,FixSecure 24,Fixed 12M,2026-06-14,2027-06-09,4,308,False,Telesales,Active
6000015866-E-2,6000015866,7722471227286,Electricity,StandardVariable,Fixed 24M,2025-01-08,2026-12-29,2,146,True,Renewal Auto,Active
6000022690-E-1,6000022690,4936713506842,Electricity,FixSecure 12,Fixed 24M,2025-12-21,2027-12-11,1,493,True,Renewal Auto,Active
6000003775-E-4,6000003775,3259394704019,Electricity,FixSecure 12,Fixed 12M,2026-04-21,2027-04-16,4,254,True,Web,Ended
6000014760-E-2,6000014760,6681753768087,Electricity,DualSaver 18,Fixed 24M,2025-04-08,2027-03-29,2,236,True,Price Comparison Site,Ended
6000019611-E-2,6000019611,2477939387434,Electricity,StandardVariable,Fixed 12M,2025-12-04,2026-11-29,2,116,False,Web,Active
6000023918-E-1,6000023918,8011495487520,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000021498-E-2,6000021498,6290576830755,Electricity,FixSecure 12,Fixed 12M,2026-04-12,2027-04-07,2,245,False,Web,Active
6000016300-E-1,6000016300,4237797894946,Electricity,EcoVariable,Fixed 12M,2026-02-16,2027-02-11,1,190,True,Telesales,Ended
6000010543-E-1,6000010543,4738772474623,Electricity,StandardVariable,Fixed 24M,2026-05-19,2028-05-08,1,642,True,Price Comparison Site,Active
